ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
,,,,,,,,
109,,/c1chamberlains/c0 have access to some extreme firepower.,/c1kammerfürste/c0 haben zugriff zur extremen feuerkraft.,les /c1chambellans/c0 ont accès à une puissance de tir extrême.,los /c1armatestas grandes/c0 disponen de una tremenda potencia de fuego.,os /c1cararmada grande/c0 tem acesso a um poder de fogo extremo.,у /c1камергеров/c0 есть#доступ к невероятной#огневой мощи.,/c1チェインバレン/c0は強力な火力を持っている。
109,,"cover might as well not exist, so you better keep moving.","deckung ist praktisch nutzlos, also bleibe lieber in bewegung.","les abris ne servent à rien, alors bouge-toi.","y puede que no haya cobertura, así que será mejor que te muevas.","talvez não haja lugar para se esconder, então é melhor você continuar seguindo em frente.","можешь считать, что#укрытий просто не#существует, так что#лучше не стой на#месте.",身を隠してもほとんど意味がないから、#ひたすら動き回るんだ。
,,,,,,,,
111,,"oh yeah, /c1mimics/c0.","oh richtig, /c1mimics/c0.","ah oui, les /c1copies/c0.","ah, sí, los /c1mimic/c0.","ah, sim, os /c1mímicos/c0.","ах да, /c1мимики/c0.",/c1ミミック/c0か。
111,,"they're a lot like you, only worse in every possible way.","sind so etwa wie du gebaut, nur schlechter in jeder möglicher hinsicht.","ils sont comme toi, mais de la pire des manières.","se parecen mucho a ti, solo que son peores en todo.","eles são bem parecidos com você, mas mais malvados em todos os sentidos. ","они очень похожи на#тебя, только в разы#хуже во всём.",彼らは君とよく似ているが、あらゆる点で#劣っている。
111,,kinda jumpy too.,auch ein bisschen hyperaktiv.,"du genre instable, aussi.",y también bastante saltarines.,e mais nervosos também.,ещё и дёрганые#какие-то.,それと、よく跳ねる。
,"113-116,126, 135-141, 157,190, 196 too.",,,,,,,
112,,there's almost nothing about the stuff down there.,es gibt fast keine infos über die tiefsten berecihe.,il n'y a quasiment rien sur les trucs en bas.,casi no se sabe nada sobre lo que hay ahí abajo.,não há quase nenhuma informação sobre as coisas lá embaixo.,"о том, что творится#внизу, почти ничего не#известно.",地下の環境はあまり知られていないんだ。
112,,and what little i have heard...,und was ich so hörte...,et le peu que je sais...,y lo poco que he escuchado...,e pelo pouco que ouvi...,"а из того немногого,#что я слышал...",ただ、聞いた話によると…
112,,".../p1be careful down there, ok?",".../p1sei einfach vorsichtig, ok?",".../p1fais bien attention, d'accord ?",".../p1 ándate con ojo cuando vayas, ¿vale?",".../p1é melhor ter muito cuidado lá embaixo, ok?",".../p1поаккуратнее там#внизу, лады?",…/p1とにかく、危ないから気をつけるんだぞ？
,,,,,,,,
119,,there is some strange influence about the /c1relics/c0 way down there.,die /c1relikte/c0 da unten haben eine seltsame aura um die.,les /c1reliques/c0 tout en bas ont une étrange influence.,los /c1vestigios/c0 ejercen una extraña influencia ahí abajo.,as /c1relíquias/c0 exercem uma influência estranha lá embaixo.,там внизу от /c1реликвий/c0#исходит какое-то#странное влияние.,地下の/c1レリック/c0には奇妙な力があるそうだ。
119,,i don't know if they soak up the ambient power or source it.,bin mir nicht sicher ob sie die ambiente kraft anziehen oder verbreiten.,soit elle absorbent le pouvoir ambiant soit elles en sont la source.,no sé si se nutren de la energía del ambiente o si la alimentan.,não sei se elas absorvem a energia ambiente ou se são sua fonte.,"уж не знаю, впитывают#они окружающую силу#или сами её источают.",レリックが周辺のパワーを引き寄せているのか、#拡散しているのかはわからない。
119,,but their proximity always spells danger.,aber ihre präsenz ist immer gefährlich.,mais leur proximité est synonyme de danger.,"pero si están próximos, siempre es señal de peligro.","mas se estiverem por perto, isso sempre é sinal de perigo.",но находиться рядом с#ними всегда опасно.,だが、奴の取り巻きの呪文は危険なのは確かだ。
,,,,,,,,
120,,"yeah, there's more than one of them.","ja, es gibt mehr als einen von denen.","oui, il n'y en a pas qu'un.","sí, hay más de uno.","sim, há mais de um deles.","да, он там такой не#один.",あぁ、奴は一体だけじゃないよ。
120,,pretty sure /c1honor guards/c0 keep the ghosts in and uncalled visitors out.,bin sicher /c1ehrenwachen/c0 halten geister drin und ungewollte besucher raus.,"les /c1gardes d'honneur/c0 laissent entrer les fantômes, pas les visiteurs. ",diría que los /c1guardias de honor/c0 admiten a los fantasmas y no a los intrusos.,certeza que /c1guardas de honra/c0 deixam fantasmas dentro e visitantes de fora. ,"я уверен, что /c1почётный#караул/c0 держит#призраков внутри, а#незваных гостей —#снаружи.",/c1オーナーガード/c0はゴーストを中に入れて、#お呼びじゃない来訪者は追い出している。
120,,i wonder to what end.,aber aus welchen grund wohl?,je me demande pourquoi.,me pregunto con qué fin.,eu queria saber por qual motivo fazem isso.,"интересно только,#зачем.",どんな裏があるのかはしらないけど。
,,,,,,,,
121,,a spooky cyclopean block?,ein gruseliger block?,un bloc cyclope qui fait peur ?,¿un bloque gigantesco y espantoso?,um bloco assustador que parece um ciclope?,жуткий циклопический#блок?,不気味な巨大ブロックを見かけたのか？
121,,"dunno,/p1 maybe it's /c1haunted/c0 or something.","keine ahung, vielleicht ist es /c1besessen/c0?.","je ne sais pas,/p1 c'est peut-être /c1hanté/c0, va savoir.","ni idea,/p1 quizá esté /c1embrujado/c0 o algo así.","sei lá,/p1 talvez seja /c1assombrado/c0 ou algo do tipo.","без понятия,/p1 может, в#нём /c1злой дух/c0 или типа#того.",/c1呪われている/c0のかもな。
121,,"bullets still work though, right?","kugeln funktionieren bei denen aber ganz normal, oder?","mais les balles fonctionnent, hein ?","pero las balas siguen funcionando, ¿no?","mas balas ainda funcionam, certo?","но пули-то его берут,#верно?",とりあえず、撃ち倒せるだろう？
,,,,,,,,
122,,ah./p1 a /c2mega hermit/c0.,ah./p1 ein /c2mega-einsiedler/c0.,ah./p1 un /c2méga ermite/c0.,"vaya,/p1 un /c2megaermitaño/c0.","ah,/p1 um /c2mega eremita/c0.",ага./p1 /c2мега-отшельник/c0.,あぁ、/p1/c2デカいハーミット/c0か。
122,,also known as a /c1redcap/c0.,auch als /c1rotkappe/c0 bekannt.,aussi connu comme un /c1bonnet-rouge/c0.,también llamado /c1'gorro rojo'/c0.,também conhecido como /c1barrete vermelho/c0.,ещё известный как#/c1красный колпак/c0.,/c1レッドキャップ/c0としても知られている。
122,,"about as elusive as the small fries, but packing way more fire under that cape.","so flink wie die kleinen versionen, packt aber mehr feuer unter der kapper.","aussi furtif que le petit, mais avec plus de puissance sous la cape.","es igual de escurridizo que sus amiguitos, pero oculta más potencia bajo su capa.","ele é tão esquivo quanto seus amiguinhos, mas esconde certo poder de fogo sob sua capa.","такой же неуловимый,#как и мелочь, но под#этим плащом он прячет#куда больше огневой#мощи.",小さいそれと同じくらい素早いのに、ケープの下には火力を詰め込んでる。
122,,danger level:         /p2 /c2'oh god theres bullets everyhere'/c0,gefahrlevel:         /p2 /c2'oh gott da sind überall projektile'/c0,"niveau de danger : /p2 /c2« bon sang, il y a des balles partout »/c0","nivel de peligro: /p2 /c2'madre mía, hay balas por todas partes'/c0.","nível de perigo: /p2 /c2'minha nossa, tem balas por todo lado'/c0","уровень опасности: /p2 /c2«о#боже, пули повсюду»/c0",危険度：/p2/c2「うわぁ、銃弾があちこちで飛び交っているぞ」/c0
,,,,,,,,
123,,/c1bane engines/c0 are absolutely not to trifle with,die /c1todesmaschinen/c0 sollte man nicht auf die leichte schulter nehmen.,les /c1engins de ruine/c0 ne sont pas à prendre à la légère.,meterse con los /c1motores del flagelo/c0 no conviene en absoluto.,os /c1motores maldito/c0 realmente não estão para brincadeira.,с /c1машинами гибели/c0#шутки плохи.,/c1ベイン・エンジン/c0を軽く見るもんじゃない。
123,,chances are you're gonna die/p1 and so is everything else in the room.,chancen sind du stirbst/p1 und alles andere in dem raum auch.,tu risques de mourir/p1 tout comme le reste de cette salle.,lo más probable es que acaben contigo/p1 y con todo lo que haya en la sala.,é provável que você morra/p1 e todo o resto na sala também.,"велика вероятность,#что ты погибнешь,/p1 как#и всё остальное в#комнате.",相手にしたら死ぬ可能性が高いし、/p1同じ部屋にいる全員の命も危険に晒される。
123,,either don't let it lock onto you or hope there's yet somewhere to run.,"entweder lass nicht zu, dass es dich anvisiert oder /p2...lauf.",évite qu'il te prenne pour cible ou espère pouvoir t'enfuir si c'est le cas.,no dejes que te tomen como su objetivo o reza por que aún haya cobertura.,não deixe que te atinjam ou reze para que haja algum lugar para correr. ,"либо не давай ему#навестись на себя,#либо надейся, что есть#куда бежать.",追い込まれないようにするか、逃げられる場所を#探すんだ。
,,,,,,,,
124,,a /c1soul tank/c1 is just a container full of ghosts.,ein /c1seelentank/c1 ist ein kontainer voller geister.,"une /c1cuve d'âmes/c1, c'est juste un récipient rempli de fantômes.",un /c1tanque de almas/c0 no es más que un recipiente lleno de fantasmas.,um /c1tanque de alma/c1 é apenas um contêiner cheio de fantasmas.,"/c1контейнер душ/c1 — это#просто резервуар,#набитый призраками.",/c1ソウルタンク/c1は、ゴーストが入っている容器だ。
124,,"they're not especially well secured, so i recommend you keep distance.","die sind nicht besonders gur versiegelt, also halte abstand.","ils ne sont pas forcément sécurisés, je te conseille de garder tes distances.","no son muy resistentes, así que te recomiendo guardar las distancias.","o contêiner não é assim tão resistente, então recomendo que você mantenha distância.","они не особо надёжно#запечатаны, так что#советую держать#дистанцию.",密封性は高くないので、近づかないほうがいいぞ。
,,,,,,,,
125,,an /c1idol/c0 seems to be a living manifestation of the /c2power eternal/c0.,ein /c1idol/c0 ist eine lebende erscheinung der /c2ewigen macht/c0.,une /c1idôle/c0 semble être une manifestation du /c2pouvoir éternel/c0.,un /c1ídolo/c0 parece ser una encarnación del /c2poder eterno/c0.,um /c1ídolo/c0 parece ser uma manifestação viva do /c2poder eterno/c0.,"похоже, /c1идол/c0 — это#живое воплощение#/c2вечной силы/c0.",/c1アイドル/c0は/c2永遠の力/c0の化身だ。
125,,/s1heh heh heh./s0,/s1heh heh heh./s0,/s1hé hé hé./s0,"/s1ju, ju, ju./s0",/s1heh heh heh./s0,/s1хех хех хех./s0,/s1へへへ。/s0
125,,"if this is just a fragment,/p2 then i wonder what the whole thing is like.","wenn das nur ein teil ist,/p2 was ist dann das ganze?","si c'est juste un fragment,/p2 je me demande à quoi ressemble le vrai truc.","si no es más que un fragmento,/p2 me pregunto qué aspecto tendrá al completo.","se isso for apenas um fragmento,/p2, então me pergunto como é a coisa toda.","если это всего лишь#осколок,/p2 интересно,#как выглядит само#целое.",これがほんの一部だとしたら、全体はどうなって#いるんだろうね。
125,,...,...,...,...,...,...,…
125,,you've got a job to finish my friend. /p2don't let it stop you.,du hast ein job mein freund. /p2lass es nicht dich aufzuhalten.,tu as un boulot à finir./p2ne le laisse pas t'arrêter.,"te queda trabajo por hacer, compi. /p2no permitas que te detengan.","você tem um trabalho para terminar, amigão. /p2não deixe que isso o impeça.","тебе нужно закончить#начатое, мой друг. /p2не#позволяй ему#остановить тебя.",最後までやり遂げてくれよ。/p2途中でくじけるな。
,,,,,,,,
127,,more of those creepy eyes?,mehr von den gruseligen augen?,encore ces yeux glauques ?,¿más ojos de esos que dan yuyu?,mais daqueles olhos assustadores?,опять эти жуткие#глаза?,不気味な目つきのあれとまた遭遇したのか？
127,,guess it's /c1present/c0 in more of the facility than we thought.,dann reicht die präsenz tiefer rein als gedacht.,c'est plus /c1présent/c0 dans l'établissement qu'on le pensait.,supongo que su /c1presencia/c0 en las instalaciones es mayor de lo que creíamos.,acho que está /c1presente/c0 em mais lugares da instalação do que pensávamos.,"похоже, оно#/c1присутствует/c0 в гораздо#большей части#комплекса, чем мы#думали.",思ったより多く/c1存在/c0しているようだな。
127,,hm?/p1 flickering?/p1 sounds like it's at least more /c1insubstantial/c0 down there.,da treibt es sein /c1unwesen/c0.,"hm ?/p1 ça clignote ?/p1 au moins, ça semble plus /c1immatériel/c0 en bas.",¿eh?/p1 ¿que parpadean?/p1 pues quizá sean más /c1insustanciales/c0 ahí abajo.,hm?/p1 piscando?/p1 talvez eles sejam mais /c1insubstanciais/c0 lá embaixo.,"хм?/p1 мерцают?/p1 похоже,#там внизу они хотя бы#чуть более /c1бесплотны/c0.",ん？/p1まだちらついているって？/p1#下にはもっと/c1虚空の産物/c0がいるようだね。
,Repeated for 128 ? 131.,,,,,,,
128,,"that close to the core, the /c2power/c0 is overwhelming.",so nah an den kern ist die /c2macht/c0 überwältigend.,"si près du centre, le /c2pouvoir/c0 est écrasant.","tan cerca del núcleo, el /c2poder/c0 es abrumador.","mais perto do núcleo, o /c2poder/c0 é esmagador.",настолько близко к#ядру /c2сила/c0 становится#просто подавляющей.,コア近くの/c2パワー/c0は凄まじい。
128,,even the /c1walls/c0 are affected by it.,sogar die /c1wände/c0 sind davon betroffen.,même les /c1murss/c0 sont affectés.,hasta a los /c1muros/c0 les afecta.,até mesmo as /c1paredes/c0 são afetadas por ele.,даже /c1стены/c0 находятся#под её влиянием.,/c1壁/c0でさえ影響を受ける。
,,,,,,,,
132,,hmph.,hmpf.,hmpf.,ufff.,humf.,хм.,フン。
132,,no mercy.,keine gnade.,sans pitié.,no tengas piedad.,não tenha piedade.,никакой пощады.,情けないぞ。
132,,you've come too far to give up now.,du bist viel zu weit gekommen um jetzt aufzugeben.,tu es allé trop loin pour tout abandonner.,has llegado demasiado lejos como para rendirte.,você chegou longe demais para desistir agora.,"ты зашёл слишком#далеко, чтобы#сдаваться.",ここまできて、もう諦めるなんてできないぞ。
,,,,,,,,
133,,ha! /p1i knew you can't trust that thing.,"ha! /p1wusste doch, dass man's nicht trauen kann.",ha ! /p1je savais qu'on ne pouvait pas se fier à cette chose.,¡ja! /p1sabía que esa cosa no era de fiar.,ah! /p1i sabia que aquela coisa não era confiável.,"ха! /p1я знал, что этой#штуке нельзя доверять.",あら！/p1君ならあれを真に受けないだろうと#思っていたのに。
133,,keep your eyes on those orbs it's holding.,behalte die kugeln es hält im auge.,surveille bien les orbes qu'il tient.,no pierdas de vista sus orbes.,não tire os olhos dos seus orbes.,"следи за сферами,#которые оно держит.",2つのオーブから目を離すなよ。
133,,figures they're its main methods of attack.,das ist wo der feuer herkommt.,ce doit être ses principales méthodes d'attaque.,parece que son sus principales armas.,parece que são suas principais armas de ataque.,"похоже, это его#главное оружие.",やつの攻撃手段はそれらだかろうからね。
,,,,,,,,
134,,well...,hmmm...,eh bien...,bueno...,bem...,ну...,そうだな…
134,,/c2this is it./c0,/c2das war's dann./c0,/c2nous y voilà./c0,/c2ha llegado el momento./c0,/c2 é isso./c0,/c2вот оно./c0,/c2これで最後だ。/c0
134,,use everything you've learned and...,zeig alles was du gelernt hast und...,sers-toi de tout ce que tu as appris et...,usa todo lo que has aprendido y...,use tudo que você aprendeu e...,"используй всё, чему#научился, и...",今まで学んできたことをすべて活用してくれ…
134,,good luck.,viel glück.,bonne chance.,buena suerte.,boa sorte.,удачи.,幸運を祈る。
,,,,,,,,
144,,"drawn like a moth to a flame, eh?","wie eine motte zur flamme gezogen, was?",tu te sens comme un papillon de nuit attiré par la flamme ?,"la llama te atrajo como a una polilla, ¿eh?","foi atraído como uma mariposa pela luz, não foi?",летишь на огонь как#мотылёк?,飛んで火にいる夏の虫か？
144,,don't fall for the /c2candles/c0.,falle nich auf die /c2kerzen/c0 rein.,ne te fais pas avoir par les /c2bougies/c0.,no te dejes engañar por las /c2velas/c0.,não caia nas /c2velas/c0.,не ведись на /c2свечи/c0.,/c2キャンドル/c0にだまされるなよ。
144,,they'll do more than just singe your wings.,die werden dir mehr als die flügel ansengen.,elles ne se contenteront pas de te brûler les ailes.,no solo te chamuscarán las alas.,elas farão mais do que apenas queimar suas asas.,они не просто опалят#тебе крылышки.,ウィングを焼かれるだけじゃ済まないぞ。
,,,,,,,,
145,,/c2bats/c0 used to be more common around these parts.,/c2fledermäuse/c0 waren hier früher überall.,les /c2roussettes/c0 étaient plus présentes dans ces lieux.,los /c2murciélagos/c0 solían ser más abundantes por estos lares.,antigamente tinham mais /c2morcegos/c0 por aqui.,/c2летучие мыши/c0 раньше#были здесь повсюду.,/c2コウモリ/c0は、以前はもっとここにいたんだよ。
145,,then i happened.,dann bin ich passiert.,mais c'était avant mon arrivée.,hasta que llegué yo.,então eu apareci.,потом появился я.,そして私が現れた。
145,,don't let anyone say i don't have hobbies.,kann niemand behaupten ich hätte keine hobbies.,que personne ne dise que je n'ai pas de passe-temps.,para que digan que no tengo aficiones.,não deixe ninguém dizer que não tenho hobbies.,"пусть никто не#говорит, что у меня#нет хобби.",私にだって趣味はあるからね。
,,,,,,,,
146,,sadly i've never encountered a /c2firebat/c0 personally.,leider habe ich nie eine /c2feuermaus/c0 persönlich gesehen.,"hélas, je n'ai jamais vu de /c2roussette de feu/c0 de mes yeux.","por desgracia, nunca he visto un /c2murciélago ígneo/c0.",infelizmente nunca encontrei um /c2morcego de fogo/c0 pessoalmente.,"жаль, но я лично не#встречал /c2огненных#летучих мышей/c0.",あいにく、私は/c2炎のコウモリ/c0に#遭遇したことはない。
146,,been told they have quite long tails.,habe gehört sie haben einen langen schweif.,il paraît qu'elles ont une longue queue.,me han dicho que sus colas son bastante alargadas.,disseram que eles têm caudas bem longas.,"говорят, у них#довольно длинные#хвосты.",尻尾が長いそうだよ。
146,,wonder how that works.,wundere mich wie das funktioniert.,je me demande comment ça marche.,me pregunto por qué motivo.,para que será que eles a usam?,"интересно, как это#работает.",何に使うんだろうね。
,,,,,,,,
147,,i've tried being level-headed with /c2giant skullies/c0.,steige nicht auf das niveau der /c2riesenskullies/c0 ab.,j'ai essayé de garder la tête froide avec les /c2skullys géants/c0.,he intentado razonar con los /c2skully gigantes/c0.,eu tentei falar cara a cara com /c2skullys gigantes/c0.,я пытался договориться#с /c2гигантскими скалли/c0.,/c2巨大スカル/c0とまともに戦おうとしたことがある。
147,,not a good idea if you catch my drift.,ist keine gute idee.,"ce n'est pas une bonne idée, si tu vois ce que je veux dire.","es mala idea, no sé si me entiendes...","não é uma boa ideia, se é que você me entende.","плохая затея, если#понимаешь, о чём я.",あれは良い判断じゃなかった。
,,,,,,,,
148,,"for all their aloof antics and outright hostility,","trotz ihrer stummen verschlossenheit und ja, feindseligkeit,","même avec leur désinvolture et leur hostilité franche,","pese a sus excentricidades y su hostilidad sin tapujos,","apesar de suas excentricidades e hostilidade total,","при всей их#надменности и#откровенной#враждебности,",連中は横柄だし敵意を剥き出しにしてくるけど、
148,,i can't help but have a tinge of respect for the mages here.,habe ich etwas respekt für die magier hier.,je garde un brin de respect pour les mages.,no puedo sino guardarles un cierto respeto a los magos.,não posso deixar de ter um certo respeito pelos magos daqui.,волей-неволей#начинаешь уважать#здешних магов.,ここの魔導士たちのことは尊敬している。
148,,some of the bodies they've built for themselves,einige der körper die sie für sich gebaut haben,certains se sont créé des corps,algunos de los cuerpos que diseñaron para sí mismos,alguns dos corpos que eles construíram para si mesmos,"некоторые тела,#которые они создали#для себя,",彼らが創作した身体のいくつかは
148,,are nothing short of masterwork metalcraft.,können nur als meisterkunst bezeichnet werden.,qui sont des chefs-d'œuvre métalliques.,son puras obras maestras de la metalurgia.,não são nada menos que obras-primas de metalurgia.,настоящие шедевры#работы по металлу.,金属工芸の傑作だ。
148,,almost painful to see it junked.,fast schade sie zu verschrotten.,ça fait presque mal de les voir se faire ratatiner.,casi me da pena que acaben desguazados.,quase me deixa triste que eles acabem descartados.,"даже жаль видеть, как#их пускают на лом.",それがジャンクになってしまうのは惜しい。
,,,,,,,,
149,,oh now you're just teasing me.,sei nicht albern.,"mais non, tu me taquines.","ay, me estás poniendo los dientes largos.","ah, agora você só quer me provocar.","о, теперь ты просто#дразнишься.",おいおい、からかってるのか？
149,,no way i'd miss a /c2fish/c0 that big.,einen so großen /c2fisch/c0 würde ich nicht übersehen.,je n'aurais jamais laissé passer un si gros /c2poisson/c0.,es imposible dejar pasar tamaño /c2pez/c0.,nunca que eu deixaria passar um /c2peixe/c0 tão grande.,такую большую /c2рыбу/c0 я#бы точно не пропустил.,そんな大きな/c2魚/c0を私が見逃すはずがないだろう？
149,,now scram.,und jetzt hau ab.,"allez, du vent.","ahora, largo.",agora suma.,а теперь проваливай.,はい、おわりおわり。
149,,...,...,...,...,...,...,…
149,,...,...,...,...,...,...,…
149,,/s1*takes notes*/s0,/s1*macht ein notiz*/s0,/s1*prend des notes*/s0,/s1*tomando notas*/s0,/s1*fazendo anotações*/s0,/s1*делает заметки*/s0,/s1*メモを取る*/s0
,168 too,,,,,,,
150,,"/c2nightmare/c0? yeah, been having those for a while.","/c2alptraum/c0? ja, habe diese seid einer weile.","un /c2cauchemar/c0 ? j'en fais depuis quelque temps, oui.","¿una /c2pesadilla/c0? sí, llevo un tiempo teniéndolas.","/c2pesadelo/c0? é, tendo desses há um bom tempo.",или ты о чём-то менее#метафизическом?,/c2悪夢/c0かい？あぁ、ここしばらく見ている。
150,,or do you mean something less metaphysical?,oder meinst du etwas weniger metaphysiches?,ou parles-tu d'un concept moins métaphysique ?,"ah, que te refieres a algo menos metafísico...",ou você está falando de algo menos metafísico?,или ты имеешь в виду#что-то менее#метафизическое?,それとも、もっと抽象的な話かい？
150,,hard to tell sometimes.,manchmal schwer zu unterscheiden.,"ce n'est pas facile à dire, parfois.",a veces cuesta diferenciar.,às vezes é difícil dizer.,иногда сложно#разобраться.,ときどき混乱してしまうんだ。
,"151,153-156,169-173 too.",,,,,,,
151,,.../p1are you feeling well?,.../p1fühlst du dich wohl?,.../p1tu te sens bien ?,.../p1¿estás bien?,.../p1você está se sentindo bem?,.../p1ты в порядке?,…/p1気分はどうだい？
151,,"not to be rude, but i ain't seen as many bats","nimm's mir nicht übel, aber du hörst dich","sans vouloir te vexer, tu as l'air","no te ofendas, pero nunca había visto a alguien","não quero ser rude, mas nunca vi alguém assim","не в обиду, но столько#тараканов...",悪く思わないでくれ。君はちょっと…
151,,as are flying outta your belfry right now.,ziemlich verrückt im moment an.,d'avoir perdu les pédales.,con tanta pinta de haber enloquecido.,com tanta cara de que está enlouquecendo.,в твоей голове я ещё#не видел.,いや、かなりイカれているみたいだね。
,,,,,,,,
152,,"/c2zealots/c0 possess blades sharp enough to shred through stone, metal,/p1 and small spaceships.","/c2zeloten/c0 haben klingen so scharf, sie schneiden stein, metal,/p1 und schiff.","les lames des /c2zélotes/c0 peuvent broyer la pierre, le métal/p1 et les petits vaisseaux. ","las cuchillas de los /c2fanáticos/c0 cortan la piedra, el metal/p1 y las navecitas espaciales.","as lâminas dos /c2fanáticoss/c0 podem cortar pedra, metal,/p1 e naves espaciais. ","клинки /c2зелотов/c0 режут#камень, металл/p1 и#небольшие звездолёты.",/c2ジーロット/c0は石、金属、小型の宇宙船を切り裂けるくらい鋭い刃を持っている。
152,,and/p2 can /f1still/f0 cut a tomato.,und/p2 können danach /f1trotzedem/f0 noch eine tomate halbieren!,et/p2 peuvent /f1aussi/f0 couper une tomate.,"y,/p2 /f1aun así/f0, siguen sirviendo para los tomates.",e/p2 podem /f1ainda/f0 cortar um tomate.,и/p2 /f1при этом/f0 тонко#нарезать помидорчик.,/p2それに/f1/f0トマトだって切れる。
,,,,,,,,
156,,"yeah, i've faced a few /c1displacers/c0 in combat.","oh ja, ich habe gegen ein par /c1ersetzer/c0 bereits gekämpft.","oui, j'ai rencontré quelques /c1clignoteurs/c0 en combat.","sí, me he enfrentado a varios /c1desplazadores/c0.","sim, enfrentei alguns /c1deslocadores/c0 em combate.",сражался я как-то с#парочкой /c1смещателей/c0.,/c1ディスプレイサー/c0とは何度か戦ったことがある。
156,,"they've got looks mean enough to kill, if you know what i mean.","können einem mit bloßem blick töten, die.",ils peuvent tuer un en un clin d'œil.,"lanzan miradas que matan, no sé si me entiendes.","eles têm uma aparência tão cruel que podem até matar, se é que me entende.","они одним взглядом#убить могут, если#понимаешь, о чём я.",彼らは殺したくなるくらい意地悪そうな顔をしているからな。
,,,,,,,,
158,,"yeah, uh.",ok so.,"oui, euh.","sí, eh...",isso mesmo.,ну да.,ああ、そうだな。
158,,don't shoot the shields.,schieße nicht auf die schilder.,ne tire pas sur les boucliers.,no dispares a los escudos.,não atire nos escudos.,не стреляй в щиты.,シールドは撃つなよ。
,,,,,,,,
159,,that /c2unbreakable aegis/c0 is an interesting artifact /p1and completely one of a kind.,der /c2unzerbrechbare aegis/c0 ist ein einzigartiger artifakt.,cette /c2égide indestructible/c0 est une relique intéressante /p1et absolument unique.,la /c2égida irrompible/c0 se trata de un artefacto curioso /p1y único en su especie.,aquela /c2égide inquebrável/c0 é um artefato interessante /p1 e completamente único.,"/c2несокрушимая эгида/c0 —#любопытный артефакт,/p1 и#притом единственный в#своём роде.",/c2不壊のアイギス/c0は興味深い遺物で、/p1#唯一無二の存在だ。
159,,it's been hopping from host to host as long as anyone around here can remember.,"so lange man sich erinnern kann, hüpfte es von einem zu anderem besizer.",elle passe d'hôte en hôte depuis une éternité.,ha ido saltando de huésped en huésped desde tiempos inmemoriales.,ela tem saltado de hospedeiro em hospedeiro desde que se tem lembrança.,"она скачет от носителя#к носителю, сколько#здесь все помнят.",聞ける限りでも、それは所有者を転々としている。
159,,i'd kill to get my paws on it.,"einest tages hoffe ich, dass es zu mir hüpft.",je ferais n'importe quoi pour mettre la main dessus.,mataría por echarle las zarpas.,eu mataria para colocar minhas patas nela.,за такую штуку я бы и#убил.,所有者を倒して手に入れたい。
159,,bet it would sell for a fortune.,wäre bestimmt eine summe wert.,je parie qu'elle se vendrait une fortune.,apuesto a que la vendería por una fortuna.,aposto que conseguiria vendê-la por uma fortuna.,"уверен, её можно#загнать за целое#состояние.",きっと高値で売れるね。
,,,,,,,,
160,,"/c2winged jerks/c0, am i right?","/c2geflügelte penner/c0, bin ich richtig?","des /c2tocards ailés/c0, hein ?","esos /c2cretinos alados/c0, ¿verdad?","esses /c2idiotas com asas/c0, não acha?","те ещё /c2крылатые#придурки/c0, да?",/c2翼を生やしたクズ/c0どもかい？
160,,they're not as tough as they look.,die sind nicht so hart wie sie vorgeben.,ils ne sont pas si coriaces qu'ils en ont l'air.,no son tan duros como parecen.,eles não são tão durões quanto parecem.,"они не такие крепкие,#как выглядят.",連中は見た目ほど強くない。
160,,just mind all the holy stuff they toss out.,sei nur mit all dem heiligen zeug vorsichtig.,fais juste gaffe à tous les trucs bénits qu'ils balancent.,presta atención a todas las cosas sagradas que lanzan.,só preste atenção a todas as coisas sagradas que eles jogam fora.,просто уворачивайся от#их святой дряни.,撃ってくる聖なるいろいろに気をつければいい。
,,,,,,,,
161,,"a word of advice? mmmmmm, suppose i can impart some wisdom.","ein ratschlag?/p2 mmmmmm, etwas weisheit habe ich da.","un petit conseil ? voyons voir, je dois avoir un truc sage à transmettre.","¿puedo darte un consejo? mmm, es un dicho que quiero compartir.","um conselho? hummmm, creio que você possa confiar bastante em minha sabedoria.","нужен совет? мммм,#пожалуй, могу#поделиться мудростью.",助言が欲しいのか？ん～～、では、知恵を授けて#進ぜよう。
161,,when chasing something you direly want.,"wenn du etwas jagst, wonach du dich sehnst.",dans ta quête de l'objet tant désiré.,"cuando persigas algo que ansías muchísimo,",ao perseguir algo que você deseja muito...,"когда гонишься за тем,#чего очень хочешь,",死ぬほど欲しいのものを追いかけてる時には、
161,,beware that you not lose sight of yourself.,verliere nicht dabei dich selber.,attention à ne pas perdre de vue qui tu es.,procura no perderte de vista.,cuidado para não perder a si mesmo de vista.,не потеряй себя.,自分を見失わないようにな。
161,,was that poignant enough?,war das ergreiflich genug?,c'était assez émouvant ?,¿te ha parecido lo bastante certero?,"e então, achou comovente?",достаточно#глубокомысленно?,ちょっとマジメ過ぎたかな？
,,,,,,,,
